,a,b
afrixnli_xho_309,0.80420583,-0.8923034
afrixnli_xho_31,0.7467643,1.4440738
afrixnli_xho_310,0.7635237,0.08207443
afrixnli_xho_311,0.69540447,0.056891445
afrixnli_xho_312,0.80420583,-0.8923034
afrixnli_xho_313,0.7635237,0.08207443
afrixnli_xho_314,0.80420583,-0.8923034
afrixnli_xho_315,0.7059342,0.06079441
afrixnli_xho_316,0.7602274,-0.39185357
afrixnli_xho_317,0.69565564,-0.40068328
afrixnli_xho_318,0.7611757,-0.39170244
afrixnli_xho_319,0.63346595,0.89606524
afrixnli_xho_32,0.73473793,0.5267357
afrixnli_xho_320,0.7635237,0.08207443
afrixnli_xho_321,0.7611757,-0.39170244
afrixnli_xho_322,0.80420583,-0.8923034
afrixnli_xho_323,0.7611757,-0.39170244
afrixnli_xho_324,0.80420583,-0.8923034
afrixnli_xho_325,0.7602274,-0.39185357
afrixnli_xho_326,0.70679575,0.06111377
afrixnli_xho_327,0.69565564,-0.40068328
afrixnli_xho_328,0.70679575,0.06111377
afrixnli_xho_329,0.80420583,-0.8923034
afrixnli_xho_33,0.69565564,-0.40068328
afrixnli_xho_330,0.63420725,0.89673305
afrixnli_xho_331,0.80420583,-0.8923034
afrixnli_xho_332,0.6947077,0.9477968
afrixnli_xho_333,0.70679575,0.06111377
afrixnli_xho_334,0.80420583,-0.8923034
afrixnli_xho_335,0.7602274,-0.39185357
afrixnli_xho_336,0.7635237,0.08207443
afrixnli_xho_337,0.57967764,0.43094468
afrixnli_xho_338,0.6424385,0.037338115
afrixnli_xho_339,0.70651853,-0.39941782
afrixnli_xho_34,0.69565564,-0.40068328
afrixnli_xho_340,0.7602274,-0.39185357
afrixnli_xho_341,0.7467643,1.4440738
afrixnli_xho_342,0.7611757,-0.39170244
afrixnli_xho_343,0.7479983,0.5339449
afrixnli_xho_344,0.69565564,-0.40068328
afrixnli_xho_345,0.59398746,0.019788202
afrixnli_xho_346,0.7602274,-0.39185357
afrixnli_xho_347,0.73473793,0.5267357
afrixnli_xho_348,0.7602274,-0.39185357
afrixnli_xho_349,0.6800837,0.49539727
afrixnli_xho_35,0.80420583,-0.8923034
afrixnli_xho_350,0.6743284,0.49194366
afrixnli_xho_351,0.7611757,-0.39170244
afrixnli_xho_352,0.64743423,0.03917148
afrixnli_xho_353,0.73473793,0.5267357
afrixnli_xho_354,0.70679575,0.06111377
afrixnli_xho_355,0.69457096,0.056582592
afrixnli_xho_356,0.80420583,-0.8923034
afrixnli_xho_357,0.7611757,-0.39170244
afrixnli_xho_358,0.80420583,-0.8923034
afrixnli_xho_359,0.7479983,0.5339449
afrixnli_xho_36,0.80420583,-0.8923034
afrixnli_xho_360,0.7611757,-0.39170244
afrixnli_xho_361,0.7611757,-0.39170244
afrixnli_xho_362,0.7479983,0.5339449
afrixnli_xho_363,0.80420583,-0.8923034
afrixnli_xho_364,0.7602274,-0.39185357
afrixnli_xho_365,0.7602274,-0.39185357
afrixnli_xho_366,0.7611757,-0.39170244
afrixnli_xho_367,0.80420583,-0.8923034
afrixnli_xho_368,0.80420583,-0.8923034
afrixnli_xho_369,0.7467643,1.4440738
afrixnli_xho_37,0.7059342,0.06079441
afrixnli_xho_370,0.80420583,-0.8923034
afrixnli_xho_371,0.80420583,-0.8923034
afrixnli_xho_372,0.73473793,0.5267357
afrixnli_xho_373,0.70679575,0.06111377
afrixnli_xho_374,0.73473793,0.5267357
afrixnli_xho_375,0.7635237,0.08207443
afrixnli_xho_376,0.67925465,0.49490166
afrixnli_xho_377,0.70651853,-0.39941782
afrixnli_xho_378,0.7611757,-0.39170244
afrixnli_xho_379,0.67925465,0.49490166
afrixnli_xho_38,0.7608128,0.996307
afrixnli_xho_380,0.7635237,0.08207443
afrixnli_xho_381,0.80420583,-0.8923034
afrixnli_xho_382,0.80420583,-0.8923034
afrixnli_xho_383,0.80420583,-0.8923034
afrixnli_xho_384,0.7635237,0.08207443
afrixnli_xho_385,0.80420583,-0.8923034
afrixnli_xho_386,0.7602274,-0.39185357
afrixnli_xho_387,0.80420583,-0.8923034
afrixnli_xho_388,0.7635237,0.08207443
afrixnli_xho_389,0.80420583,-0.8923034
afrixnli_xho_39,0.80420583,-0.8923034
afrixnli_xho_390,0.80420583,-0.8923034
afrixnli_xho_391,0.59398746,0.019788202
afrixnli_xho_392,0.7611757,-0.39170244
afrixnli_xho_393,0.7059342,0.06079441
afrixnli_xho_394,0.7635237,0.08207443
afrixnli_xho_395,0.7635237,0.08207443
afrixnli_xho_396,0.73473793,0.5267357
afrixnli_xho_397,0.7602274,-0.39185357
afrixnli_xho_398,0.59398746,0.019788202
afrixnli_xho_399,0.80420583,-0.8923034
afrixnli_xho_4,0.80420583,-0.8923034
afrixnli_xho_40,0.70679575,0.06111377
afrixnli_xho_400,0.63420725,0.89673305
afrixnli_xho_401,0.7602274,-0.39185357
afrixnli_xho_402,0.69565564,-0.40068328
afrixnli_xho_403,0.80420583,-0.8923034
afrixnli_xho_404,0.7635237,0.08207443
afrixnli_xho_405,0.7602274,-0.39185357
afrixnli_xho_406,0.7611757,-0.39170244
afrixnli_xho_407,0.80420583,-0.8923034
afrixnli_xho_408,0.70679575,0.06111377
afrixnli_xho_409,0.69457096,0.056582592
afrixnli_xho_41,0.80420583,-0.8923034
afrixnli_xho_410,0.80420583,-0.8923034
afrixnli_xho_411,0.80420583,-0.8923034
afrixnli_xho_412,0.69457096,0.056582592
afrixnli_xho_413,0.7479983,0.5339449
afrixnli_xho_414,0.70651853,-0.39941782
afrixnli_xho_415,0.69565564,-0.40068328
afrixnli_xho_416,0.7635237,0.08207443
afrixnli_xho_417,0.63420725,0.89673305
afrixnli_xho_418,0.7479983,0.5339449
afrixnli_xho_419,0.80420583,-0.8923034
afrixnli_xho_42,0.7611757,-0.39170244
afrixnli_xho_420,0.70651853,-0.39941782
afrixnli_xho_421,0.7467643,1.4440738
afrixnli_xho_422,0.7059342,0.06079441
afrixnli_xho_423,0.80420583,-0.8923034
afrixnli_xho_424,0.80420583,-0.8923034
afrixnli_xho_425,0.7602274,-0.39185357
afrixnli_xho_426,0.80420583,-0.8923034
afrixnli_xho_427,0.7611757,-0.39170244
afrixnli_xho_428,0.7635237,0.08207443
afrixnli_xho_429,0.7479983,0.5339449
afrixnli_xho_43,0.80420583,-0.8923034
afrixnli_xho_430,0.70651853,-0.39941782
afrixnli_xho_431,0.80420583,-0.8923034
afrixnli_xho_432,0.7059342,0.06079441
afrixnli_xho_433,0.70651853,-0.39941782
afrixnli_xho_434,0.80420583,-0.8923034
afrixnli_xho_435,0.7059342,0.06079441
afrixnli_xho_436,0.7602274,-0.39185357
afrixnli_xho_437,0.80420583,-0.8923034
afrixnli_xho_438,0.70679575,0.06111377
afrixnli_xho_439,0.59398746,0.019788202
afrixnli_xho_44,0.67925465,0.49490166
afrixnli_xho_440,0.69565564,-0.40068328
afrixnli_xho_441,0.7611757,-0.39170244
afrixnli_xho_442,0.59398746,0.019788202
afrixnli_xho_443,0.64743423,0.03917148
afrixnli_xho_444,0.7611757,-0.39170244
afrixnli_xho_445,0.80420583,-0.8923034
afrixnli_xho_446,0.70651853,-0.39941782
afrixnli_xho_447,0.57967764,0.43094468
afrixnli_xho_448,0.7479983,0.5339449
afrixnli_xho_449,0.7467643,1.4440738
afrixnli_xho_45,0.7635237,0.08207443
afrixnli_xho_450,0.80420583,-0.8923034
afrixnli_xho_451,0.7479983,0.5339449
afrixnli_xho_452,0.69565564,-0.40068328
afrixnli_xho_453,0.7479983,0.5339449
afrixnli_xho_454,0.7611757,-0.39170244
afrixnli_xho_455,0.59398746,0.019788202
afrixnli_xho_456,0.80420583,-0.8923034
afrixnli_xho_457,0.7611757,-0.39170244
afrixnli_xho_458,0.7635237,0.08207443
afrixnli_xho_459,0.61893564,0.45720002
afrixnli_xho_46,0.80420583,-0.8923034
afrixnli_xho_460,0.7479983,0.5339449
afrixnli_xho_461,0.70679575,0.06111377
afrixnli_xho_462,0.69565564,-0.40068328
afrixnli_xho_463,0.69565564,-0.40068328
afrixnli_xho_464,0.7479983,0.5339449
afrixnli_xho_465,0.80420583,-0.8923034
afrixnli_xho_466,0.80420583,-0.8923034
afrixnli_xho_467,0.7611757,-0.39170244
afrixnli_xho_468,0.7635237,0.08207443
afrixnli_xho_469,0.80420583,-0.8923034
afrixnli_xho_47,0.69540447,0.056891445
afrixnli_xho_470,0.80420583,-0.8923034
afrixnli_xho_471,0.7611757,-0.39170244
afrixnli_xho_472,0.70651853,-0.39941782
afrixnli_xho_473,0.7602274,-0.39185357
afrixnli_xho_474,0.7059342,0.06079441
afrixnli_xho_475,0.7635237,0.08207443
afrixnli_xho_476,0.80420583,-0.8923034
afrixnli_xho_477,0.80420583,-0.8923034
afrixnli_xho_478,0.7635237,0.08207443
afrixnli_xho_479,0.80420583,-0.8923034
afrixnli_xho_48,0.7467643,1.4440738
afrixnli_xho_480,0.70679575,0.06111377
afrixnli_xho_481,0.80420583,-0.8923034
afrixnli_xho_482,0.7602274,-0.39185357
afrixnli_xho_483,0.7611757,-0.39170244
afrixnli_xho_484,0.80420583,-0.8923034
afrixnli_xho_485,0.7479983,0.5339449
afrixnli_xho_486,0.80420583,-0.8923034
afrixnli_xho_487,0.63346595,0.89606524
afrixnli_xho_488,0.7479983,0.5339449
afrixnli_xho_489,0.67925465,0.49490166
afrixnli_xho_49,0.61893564,0.45720002
afrixnli_xho_490,0.73473793,0.5267357
afrixnli_xho_491,0.7635237,0.08207443
afrixnli_xho_492,0.7611757,-0.39170244
afrixnli_xho_493,0.7467643,1.4440738
afrixnli_xho_494,0.7467643,1.4440738
afrixnli_xho_495,0.7608128,0.996307
afrixnli_xho_496,0.7611757,-0.39170244
afrixnli_xho_497,0.7059342,0.06079441
afrixnli_xho_498,0.7635237,0.08207443
afrixnli_xho_499,0.80420583,-0.8923034
afrixnli_xho_5,0.7635237,0.08207443
afrixnli_xho_50,0.7611757,-0.39170244
afrixnli_xho_500,0.69565564,-0.40068328
afrixnli_xho_501,0.7602274,-0.39185357
afrixnli_xho_502,0.7467643,1.4440738
afrixnli_xho_503,0.7479983,0.5339449
afrixnli_xho_504,0.7635237,0.08207443
afrixnli_xho_505,0.80420583,-0.8923034
afrixnli_xho_506,0.7479983,0.5339449
afrixnli_xho_507,0.80420583,-0.8923034
afrixnli_xho_508,0.80420583,-0.8923034
afrixnli_xho_509,0.80420583,-0.8923034
afrixnli_xho_51,0.7602274,-0.39185357
afrixnli_xho_510,0.7479983,0.5339449
afrixnli_xho_511,0.57967764,0.43094468
afrixnli_xho_512,0.7602274,-0.39185357
afrixnli_xho_513,0.7611757,-0.39170244
afrixnli_xho_514,0.80420583,-0.8923034
afrixnli_xho_515,0.57967764,0.43094468
afrixnli_xho_516,0.7479983,0.5339449
afrixnli_xho_517,0.64743423,0.03917148
afrixnli_xho_518,0.67925465,0.49490166
afrixnli_xho_519,0.80420583,-0.8923034
afrixnli_xho_52,0.69565564,-0.40068328
afrixnli_xho_520,0.7611757,-0.39170244
afrixnli_xho_521,0.70651853,-0.39941782
afrixnli_xho_522,0.7635237,0.08207443
afrixnli_xho_523,0.80420583,-0.8923034
afrixnli_xho_524,0.7467643,1.4440738
afrixnli_xho_525,0.63346595,0.89606524
afrixnli_xho_526,0.7635237,0.08207443
afrixnli_xho_527,0.69565564,-0.40068328
afrixnli_xho_528,0.7611757,-0.39170244
afrixnli_xho_529,0.80420583,-0.8923034
afrixnli_xho_53,0.80420583,-0.8923034
afrixnli_xho_530,0.80420583,-0.8923034
afrixnli_xho_531,0.7611757,-0.39170244
afrixnli_xho_532,0.7635237,0.08207443
afrixnli_xho_533,0.63420725,0.89673305
afrixnli_xho_534,0.61893564,0.45720002
afrixnli_xho_535,0.7467643,1.4440738
afrixnli_xho_536,0.70679575,0.06111377
afrixnli_xho_537,0.70651853,-0.39941782
afrixnli_xho_538,0.7479983,0.5339449
afrixnli_xho_539,0.68292916,0.9383759
afrixnli_xho_54,0.80420583,-0.8923034
afrixnli_xho_540,0.70679575,0.06111377
afrixnli_xho_541,0.57967764,0.43094468
afrixnli_xho_542,0.7608128,0.996307
afrixnli_xho_543,0.67925465,0.49490166
afrixnli_xho_544,0.7611757,-0.39170244
afrixnli_xho_545,0.69457096,0.056582592
afrixnli_xho_546,0.7635237,0.08207443
afrixnli_xho_547,0.59398746,0.019788202
afrixnli_xho_548,0.73473793,0.5267357
afrixnli_xho_549,0.7611757,-0.39170244
afrixnli_xho_55,0.70679575,0.06111377
afrixnli_xho_550,0.7611757,-0.39170244
afrixnli_xho_551,0.7059342,0.06079441
afrixnli_xho_552,0.63346595,0.89606524
afrixnli_xho_553,0.70679575,0.06111377
afrixnli_xho_554,0.7611757,-0.39170244
afrixnli_xho_555,0.63346595,0.89606524
afrixnli_xho_556,0.80420583,-0.8923034
afrixnli_xho_557,0.7635237,0.08207443
afrixnli_xho_558,0.80420583,-0.8923034
afrixnli_xho_559,0.63420725,0.89673305
afrixnli_xho_56,0.80420583,-0.8923034
afrixnli_xho_560,0.69457096,0.056582592
afrixnli_xho_561,0.7635237,0.08207443
afrixnli_xho_562,0.80420583,-0.8923034
afrixnli_xho_563,0.80420583,-0.8923034
afrixnli_xho_564,0.70679575,0.06111377
afrixnli_xho_565,0.80420583,-0.8923034
afrixnli_xho_566,0.80420583,-0.8923034
afrixnli_xho_567,0.7602274,-0.39185357
afrixnli_xho_568,0.7611757,-0.39170244
afrixnli_xho_569,0.59398746,0.019788202
afrixnli_xho_57,0.64314777,0.03759825
afrixnli_xho_570,0.80420583,-0.8923034
afrixnli_xho_571,0.80420583,-0.8923034
afrixnli_xho_572,0.70651853,-0.39941782
afrixnli_xho_573,0.80420583,-0.8923034
afrixnli_xho_574,0.63420725,0.89673305
afrixnli_xho_575,0.63346595,0.89606524
afrixnli_xho_576,0.7467643,1.4440738
afrixnli_xho_577,0.73473793,0.5267357
afrixnli_xho_578,0.80420583,-0.8923034
afrixnli_xho_579,0.69540447,0.056891445
afrixnli_xho_58,0.7608128,0.996307
afrixnli_xho_580,0.80420583,-0.8923034
afrixnli_xho_581,0.7479983,0.5339449
afrixnli_xho_582,0.7635237,0.08207443
afrixnli_xho_583,0.80420583,-0.8923034
afrixnli_xho_584,0.80420583,-0.8923034
afrixnli_xho_585,0.7467643,1.4440738
afrixnli_xho_586,0.64743423,0.03917148
afrixnli_xho_587,0.7602274,-0.39185357
afrixnli_xho_588,0.80420583,-0.8923034
afrixnli_xho_589,0.70679575,0.06111377
afrixnli_xho_59,0.64743423,0.03917148
afrixnli_xho_590,0.7467643,1.4440738
afrixnli_xho_591,0.69565564,-0.40068328
afrixnli_xho_592,0.80420583,-0.8923034
afrixnli_xho_593,0.69540447,0.056891445
afrixnli_xho_594,0.70679575,0.06111377
afrixnli_xho_595,0.7602274,-0.39185357
afrixnli_xho_596,0.70679575,0.06111377
afrixnli_xho_597,0.7611757,-0.39170244
afrixnli_xho_598,0.7635237,0.08207443
afrixnli_xho_599,0.80420583,-0.8923034
afrixnli_xho_6,0.73473793,0.5267357
afrixnli_xho_60,0.7635237,0.08207443
afrixnli_xho_61,0.80420583,-0.8923034
afrixnli_xho_62,0.80420583,-0.8923034
afrixnli_xho_63,0.6021625,0.022713147
afrixnli_xho_64,0.57967764,0.43094468
afrixnli_xho_65,0.7467643,1.4440738
afrixnli_xho_66,0.80420583,-0.8923034
afrixnli_xho_67,0.57967764,0.43094468
afrixnli_xho_68,0.6182554,0.45675644
afrixnli_xho_69,0.7479983,0.5339449
afrixnli_xho_7,0.7602274,-0.39185357
afrixnli_xho_70,0.80420583,-0.8923034
afrixnli_xho_71,0.80420583,-0.8923034
afrixnli_xho_72,0.7479983,0.5339449
afrixnli_xho_73,0.7479983,0.5339449
afrixnli_xho_74,0.69565564,-0.40068328
afrixnli_xho_75,0.59398746,0.019788202
afrixnli_xho_76,0.63346595,0.89606524
afrixnli_xho_77,0.7602274,-0.39185357
afrixnli_xho_78,0.57967764,0.43094468
afrixnli_xho_79,0.7059342,0.06079441
afrixnli_xho_8,0.70679575,0.06111377
afrixnli_xho_80,0.7467643,1.4440738
afrixnli_xho_81,0.7602274,-0.39185357
afrixnli_xho_82,0.7611757,-0.39170244
afrixnli_xho_83,0.69540447,0.056891445
afrixnli_xho_84,0.69540447,0.056891445
afrixnli_xho_85,0.7635237,0.08207443
afrixnli_xho_86,0.7467643,1.4440738
afrixnli_xho_87,0.7635237,0.08207443
afrixnli_xho_88,0.7602274,-0.39185357
afrixnli_xho_89,0.7059342,0.06079441
afrixnli_xho_9,0.7602274,-0.39185357
afrixnli_xho_90,0.63346595,0.89606524
afrixnli_xho_91,0.7479983,0.5339449
afrixnli_xho_92,0.73473793,0.5267357
afrixnli_xho_93,0.69457096,0.056582592
afrixnli_xho_94,0.63420725,0.89673305
afrixnli_xho_95,0.70679575,0.06111377
afrixnli_xho_96,0.7611757,-0.39170244
afrixnli_xho_97,0.80420583,-0.8923034
afrixnli_xho_98,0.69565564,-0.40068328
afrixnli_xho_99,0.7467643,1.4440738
afrixnli_yor_0,0.80420583,-0.8923034
afrixnli_yor_1,0.63346595,0.89606524
afrixnli_yor_10,0.7635237,0.08207443
afrixnli_yor_100,0.63346595,0.89606524
afrixnli_yor_101,0.69540447,0.056891445
afrixnli_yor_102,0.80420583,-0.8923034
afrixnli_yor_103,0.7479983,0.5339449
afrixnli_yor_104,0.7611757,-0.39170244
afrixnli_yor_105,0.7479983,0.5339449
afrixnli_yor_106,0.7602274,-0.39185357
afrixnli_yor_107,0.57967764,0.43094468
afrixnli_yor_108,0.7608128,0.996307
afrixnli_yor_109,0.80420583,-0.8923034
afrixnli_yor_11,0.80420583,-0.8923034
afrixnli_yor_110,0.7635237,0.08207443
afrixnli_yor_111,0.7611757,-0.39170244
afrixnli_yor_112,0.7479983,0.5339449
afrixnli_yor_113,0.80420583,-0.8923034
afrixnli_yor_114,0.7479983,0.5339449
afrixnli_yor_115,0.6947077,0.9477968
afrixnli_yor_116,0.69565564,-0.40068328
afrixnli_yor_117,0.69565564,-0.40068328
afrixnli_yor_118,0.63346595,0.89606524
afrixnli_yor_119,0.7467643,1.4440738
afrixnli_yor_12,0.70679575,0.06111377
afrixnli_yor_120,0.59398746,0.019788202
afrixnli_yor_121,0.61893564,0.45720002
afrixnli_yor_122,0.63420725,0.89673305
afrixnli_yor_123,0.80420583,-0.8923034
afrixnli_yor_124,0.7467643,1.4440738
afrixnli_yor_125,0.62822515,0.46321607
afrixnli_yor_126,0.69565564,-0.40068328
afrixnli_yor_127,0.7479983,0.5339449
afrixnli_yor_128,0.80420583,-0.8923034
afrixnli_yor_129,0.63346595,0.89606524
afrixnli_yor_13,0.80420583,-0.8923034
afrixnli_yor_130,0.80420583,-0.8923034
afrixnli_yor_131,0.80420583,-0.8923034
afrixnli_yor_132,0.69565564,-0.40068328
afrixnli_yor_133,0.7479983,0.5339449
afrixnli_yor_134,0.80420583,-0.8923034
afrixnli_yor_135,0.80420583,-0.8923034
afrixnli_yor_136,0.69457096,0.056582592
afrixnli_yor_137,0.7479983,0.5339449
afrixnli_yor_138,0.7467643,1.4440738
afrixnli_yor_139,0.7602274,-0.39185357
afrixnli_yor_14,0.7611757,-0.39170244
afrixnli_yor_140,0.7635237,0.08207443
afrixnli_yor_141,0.7059342,0.06079441
afrixnli_yor_142,0.69565564,-0.40068328
afrixnli_yor_143,0.70679575,0.06111377
afrixnli_yor_144,0.61893564,0.45720002
afrixnli_yor_145,0.69540447,0.056891445
afrixnli_yor_146,0.7635237,0.08207443
afrixnli_yor_147,0.80420583,-0.8923034
afrixnli_yor_148,0.7479983,0.5339449
afrixnli_yor_149,0.7611757,-0.39170244
afrixnli_yor_15,0.7611757,-0.39170244
afrixnli_yor_150,0.7602274,-0.39185357
afrixnli_yor_151,0.7611757,-0.39170244
afrixnli_yor_152,0.6947077,0.9477968
afrixnli_yor_153,0.6182554,0.45675644
afrixnli_yor_154,0.7635237,0.08207443
afrixnli_yor_155,0.7611757,-0.39170244
afrixnli_yor_156,0.7611757,-0.39170244
afrixnli_yor_157,0.7611757,-0.39170244
afrixnli_yor_158,0.80420583,-0.8923034
afrixnli_yor_159,0.7467643,1.4440738
afrixnli_yor_16,0.70679575,0.06111377
afrixnli_yor_160,0.7602274,-0.39185357
afrixnli_yor_161,0.70651853,-0.39941782
afrixnli_yor_162,0.70651853,-0.39941782
afrixnli_yor_163,0.7479983,0.5339449
afrixnli_yor_164,0.80420583,-0.8923034
afrixnli_yor_165,0.7611757,-0.39170244
afrixnli_yor_166,0.7611757,-0.39170244
afrixnli_yor_167,0.80420583,-0.8923034
afrixnli_yor_168,0.80420583,-0.8923034
afrixnli_yor_169,0.70679575,0.06111377
afrixnli_yor_17,0.69565564,-0.40068328
afrixnli_yor_170,0.80420583,-0.8923034
afrixnli_yor_171,0.73473793,0.5267357
afrixnli_yor_172,0.7611757,-0.39170244
afrixnli_yor_173,0.57967764,0.43094468
afrixnli_yor_174,0.80420583,-0.8923034
afrixnli_yor_175,0.64314777,0.03759825
afrixnli_yor_176,0.6947077,0.9477968
afrixnli_yor_177,0.68292916,0.9383759
afrixnli_yor_178,0.63420725,0.89673305
afrixnli_yor_179,0.7602274,-0.39185357
afrixnli_yor_18,0.80420583,-0.8923034
afrixnli_yor_180,0.6424385,0.037338115
afrixnli_yor_181,0.7479983,0.5339449
afrixnli_yor_182,0.7611757,-0.39170244
afrixnli_yor_183,0.7611757,-0.39170244
afrixnli_yor_184,0.69565564,-0.40068328
afrixnli_yor_185,0.7059342,0.06079441
afrixnli_yor_186,0.67925465,0.49490166
afrixnli_yor_187,0.7608128,0.996307
afrixnli_yor_188,0.7059342,0.06079441
afrixnli_yor_189,0.7608128,0.996307
afrixnli_yor_19,0.80420583,-0.8923034
afrixnli_yor_190,0.7611757,-0.39170244
afrixnli_yor_191,0.7602274,-0.39185357
afrixnli_yor_192,0.69565564,-0.40068328
afrixnli_yor_193,0.7611757,-0.39170244
afrixnli_yor_194,0.7602274,-0.39185357
afrixnli_yor_195,0.80420583,-0.8923034
afrixnli_yor_196,0.7479983,0.5339449
afrixnli_yor_197,0.69565564,-0.40068328
afrixnli_yor_198,0.7611757,-0.39170244
afrixnli_yor_199,0.7479983,0.5339449
afrixnli_yor_2,0.80420583,-0.8923034
afrixnli_yor_20,0.80420583,-0.8923034
afrixnli_yor_200,0.67925465,0.49490166
afrixnli_yor_201,0.7479983,0.5339449
afrixnli_yor_202,0.69540447,0.056891445
afrixnli_yor_203,0.7479983,0.5339449
afrixnli_yor_204,0.67925465,0.49490166
afrixnli_yor_205,0.7635237,0.08207443
afrixnli_yor_206,0.7479983,0.5339449
afrixnli_yor_207,0.64546615,-0.40515158
afrixnli_yor_208,0.63346595,0.89606524
afrixnli_yor_209,0.7635237,0.08207443
afrixnli_yor_21,0.68292916,0.9383759
afrixnli_yor_210,0.6947077,0.9477968
afrixnli_yor_211,0.69565564,-0.40068328
afrixnli_yor_212,0.7467643,1.4440738
afrixnli_yor_213,0.7602274,-0.39185357
afrixnli_yor_214,0.7635237,0.08207443
afrixnli_yor_215,0.7479983,0.5339449
afrixnli_yor_216,0.7479983,0.5339449
afrixnli_yor_217,0.7611757,-0.39170244
afrixnli_yor_218,0.80420583,-0.8923034
afrixnli_yor_219,0.63346595,0.89606524
afrixnli_yor_22,0.80420583,-0.8923034
afrixnli_yor_220,0.7635237,0.08207443
afrixnli_yor_221,0.68292916,0.9383759
afrixnli_yor_222,0.7611757,-0.39170244
afrixnli_yor_223,0.7602274,-0.39185357
afrixnli_yor_224,0.69565564,-0.40068328
afrixnli_yor_225,0.7611757,-0.39170244
afrixnli_yor_226,0.7635237,0.08207443
afrixnli_yor_227,0.70651853,-0.39941782
afrixnli_yor_228,0.7635237,0.08207443
afrixnli_yor_229,0.7611757,-0.39170244
afrixnli_yor_23,0.7611757,-0.39170244
afrixnli_yor_230,0.80420583,-0.8923034
afrixnli_yor_231,0.73473793,0.5267357
afrixnli_yor_232,0.80420583,-0.8923034
afrixnli_yor_233,0.7608128,0.996307
afrixnli_yor_234,0.63346595,0.89606524
afrixnli_yor_235,0.61893564,0.45720002
afrixnli_yor_236,0.7479983,0.5339449
afrixnli_yor_237,0.7479983,0.5339449
afrixnli_yor_238,0.7611757,-0.39170244
afrixnli_yor_239,0.80420583,-0.8923034
afrixnli_yor_24,0.61893564,0.45720002
afrixnli_yor_240,0.7479983,0.5339449
afrixnli_yor_241,0.7467643,1.4440738
afrixnli_yor_242,0.69565564,-0.40068328
afrixnli_yor_243,0.69457096,0.056582592
afrixnli_yor_244,0.70651853,-0.39941782
afrixnli_yor_245,0.7635237,0.08207443
afrixnli_yor_246,0.7602274,-0.39185357
afrixnli_yor_247,0.80420583,-0.8923034
afrixnli_yor_248,0.80420583,-0.8923034
afrixnli_yor_249,0.7611757,-0.39170244
afrixnli_yor_25,0.69565564,-0.40068328
afrixnli_yor_250,0.7602274,-0.39185357
afrixnli_yor_251,0.73473793,0.5267357
afrixnli_yor_252,0.80420583,-0.8923034
afrixnli_yor_253,0.62822515,0.46321607
afrixnli_yor_254,0.7602274,-0.39185357
afrixnli_yor_255,0.7635237,0.08207443
afrixnli_yor_256,0.80420583,-0.8923034
afrixnli_yor_257,0.80420583,-0.8923034
afrixnli_yor_258,0.80420583,-0.8923034
afrixnli_yor_259,0.80420583,-0.8923034
afrixnli_yor_26,0.7059342,0.06079441
afrixnli_yor_260,0.7611757,-0.39170244
afrixnli_yor_261,0.7611757,-0.39170244
afrixnli_yor_262,0.70651853,-0.39941782
afrixnli_yor_263,0.70679575,0.06111377
afrixnli_yor_264,0.69540447,0.056891445
afrixnli_yor_265,0.80420583,-0.8923034
afrixnli_yor_266,0.7479983,0.5339449
afrixnli_yor_267,0.68292916,0.9383759
afrixnli_yor_268,0.80420583,-0.8923034
afrixnli_yor_269,0.7635237,0.08207443
afrixnli_yor_27,0.7611757,-0.39170244
afrixnli_yor_270,0.69565564,-0.40068328
afrixnli_yor_271,0.70679575,0.06111377
afrixnli_yor_272,0.80420583,-0.8923034
afrixnli_yor_273,0.70651853,-0.39941782
afrixnli_yor_274,0.7467643,1.4440738
afrixnli_yor_275,0.7467643,1.4440738
afrixnli_yor_276,0.64743423,0.03917148
afrixnli_yor_277,0.69565564,-0.40068328
afrixnli_yor_278,0.7635237,0.08207443
afrixnli_yor_279,0.70651853,-0.39941782
afrixnli_yor_28,0.80420583,-0.8923034
afrixnli_yor_280,0.80420583,-0.8923034
afrixnli_yor_281,0.80420583,-0.8923034
afrixnli_yor_282,0.80420583,-0.8923034
afrixnli_yor_283,0.7611757,-0.39170244
afrixnli_yor_284,0.7602274,-0.39185357
afrixnli_yor_285,0.7611757,-0.39170244
afrixnli_yor_286,0.80420583,-0.8923034
afrixnli_yor_287,0.80420583,-0.8923034
afrixnli_yor_288,0.80420583,-0.8923034
afrixnli_yor_289,0.80420583,-0.8923034
afrixnli_yor_29,0.80420583,-0.8923034
afrixnli_yor_290,0.70651853,-0.39941782
afrixnli_yor_291,0.70679575,0.06111377
afrixnli_yor_292,0.7635237,0.08207443
afrixnli_yor_293,0.7602274,-0.39185357
afrixnli_yor_294,0.7479983,0.5339449
afrixnli_yor_295,0.69457096,0.056582592
afrixnli_yor_296,0.63346595,0.89606524
afrixnli_yor_297,0.7059342,0.06079441
afrixnli_yor_298,0.7467643,1.4440738
afrixnli_yor_299,0.6947077,0.9477968
afrixnli_yor_3,0.7602274,-0.39185357
afrixnli_yor_30,0.69565564,-0.40068328
afrixnli_yor_300,0.7635237,0.08207443
afrixnli_yor_301,0.59398746,0.019788202
afrixnli_yor_302,0.69565564,-0.40068328
afrixnli_yor_303,0.80420583,-0.8923034
